11,5190207978,5021,1,BP2,807D,5,53,2019081305,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,59:00.0,43:00.0,ME53,9,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,43:00.0,ME53,9,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
12,5190207896,5021,1,DP2,807D,5,53,2019081304,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,20,1,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,59:00.0,00:00.0,ME53,10,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,00:00.0,ME53,10,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
13,5190207896,5021,1,DP2,807D,5,53,2019081304,,,538250D05000,DSF2 -C104,1,00:00.0,G606,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR RH  NEW,D,59:00.0,00:00.0,ME53,10,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,00:00.0,ME53,10,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
14,5190207896,5021,1,DP2,807D,5,53,2019081304,,,538260D05000,DSF2 -C104,1,00:00.0,G607,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR LH  NEW,D,59:00.0,00:00.0,ME53,10,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,00:00.0,ME53,10,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
15,5190207896,5021,1,DP2,807D,5,53,2019081304,,,633430D24000,SRTR - E24,1,00:00.0,G802,16,32,2,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,59:00.0,00:00.0,ME53,10,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,00:00.0,ME53,10,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
16,5190207896,5021,1,DP2,807D,5,53,2019081304,,,633430D47000,SRTR - E24,1,00:00.0,G803,15,105,7,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,59:00.0,00:00.0,ME53,10,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,00:00.0,ME53,10,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
17,5190208058,5021,1,BP2,807D,5,53,2019081306,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,12,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,59:00.0,31:00.0,ME53,11,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,31:00.0,ME53,11,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
18,5190208058,5021,1,BP2,807D,5,53,2019081306,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,12,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,59:00.0,31:00.0,ME53,11,00:00.0,RE01,1,00:00.0,807D,5,53,35:00.0,31:00.0,ME53,11,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
19,5190207705,5021,1,,807D,5,55,2019081302,,,538750D41000,SRCH - I50,1,00:00.0,P155,30,0,0,,,,DASA WINDU AGUNG,LINER  FR FENDER  RH,D,59:00.0,10:00.0,ME55,16,00:00.0,RE01,1,00:00.0,807D,5,55,45:00.0,10:00.0,ME55,16,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,V,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS140010001170    ,,,
20,5190207705,5021,1,,807D,5,55,2019081302,,,538760D41000,SRCH - I50,1,00:00.0,P156,30,0,0,,,,DASA WINDU AGUNG,LINER  FR FENDER  LH,D,59:00.0,10:00.0,ME55,16,00:00.0,RE01,1,00:00.0,807D,5,55,45:00.0,10:00.0,ME55,16,813,,,,,,,,,,,,,,,,50211,59:00.0,59:00.0,50211,59:00.0,59:00.0,V,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS140010001170    ,,,
